ID,utterance,annotation-charlie,annotation-morgane,list-ID
439,hein Emeric ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
439,hein Emeric ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
440,pipi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
440,pipi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
441,oui il fait pipi mon bonhomme ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
441,oui il fait pipi mon bonhomme ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
442,il faut coller avec quoi ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
442,il faut coller avec quoi ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
443,ben avec la colle . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
443,ben avec la colle . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
444,pipi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
444,pipi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
445,tu veux faire pipi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
445,tu veux faire pipi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
446,pipi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
446,pipi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
447,comment il faisait le garçon ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
447,comment il faisait le garçon ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
448,pipi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
448,pipi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
449,oui il faisait pipi il faisait comme ça oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
449,oui il faisait pipi il faisait comme ça oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
450,allez va montrer les jouets que t'as dans la chambre zou ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
450,allez va montrer les jouets que t'as dans la chambre zou ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
451,tu veux faire pipi sur le pot ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
451,tu veux faire pipi sur le pot ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
452,Adrien tu fais pipi sur le pot ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
452,Adrien tu fais pipi sur le pot ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
453,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
453,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
454,non hé ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
454,non hé ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
455,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
455,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
456,comment ça s'appelle Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
456,comment ça s'appelle Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
457,oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
457,oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
458,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
458,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
459,non elle est pas là maman elle est où maman ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
459,non elle est pas là maman elle est où maman ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
460,parti ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
460,parti ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
461,parti ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
461,parti ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
462,mais non elle est pas partie ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
462,mais non elle est pas partie ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
463,partie maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
463,partie maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
464,oui elle est où ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
464,oui elle est où ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
465,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
465,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
466,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
466,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
467,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
467,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
468,viens où est-ce qu'elle est ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
468,viens où est-ce qu'elle est ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
469,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
469,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
470,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
470,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
471,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
471,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
472,ben non elle est où ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
472,ben non elle est où ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
473,ben cherche-la Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
473,ben cherche-la Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
474,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
474,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
475,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
475,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
476,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
476,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
477,ah c'est maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
477,ah c'est maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
478,ouais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
478,ouais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
479,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
479,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
480,oui ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
480,oui ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
481,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
481,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
482,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
482,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
483,qu'est-ce que tu veux mon chéri ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
483,qu'est-ce que tu veux mon chéri ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
484,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
484,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
485,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
485,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
486,oh là là mais il est lourd Adrien oh hisse ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
486,oh là là mais il est lourd Adrien oh hisse ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
487,quand j'étais dans le train je suis allé je suis arrivé à dix sept heures quarante là dans le train . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
487,quand j'étais dans le train je suis allé je suis arrivé à dix sept heures quarante là dans le train . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
488,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
488,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
489,oui ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
489,oui ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
490,yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
490,yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
491,puis dans le trajet de jusqu'à Lyon il avait remarqué qu' y avait à manger . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
491,puis dans le trajet de jusqu'à Lyon il avait remarqué qu' y avait à manger . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
492,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
492,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
493,alors il fait hé hé hé hé il montre le truc . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
493,alors il fait hé hé hé hé il montre le truc . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
494,oh attention ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
494,oh attention ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
495,oh attention ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
495,oh attention ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
496,et il me prend la main il m'a pris la main puis il me la dépose sur le sac là pour que je j'ouvre le sac et tout . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
496,et il me prend la main il m'a pris la main puis il me la dépose sur le sac là pour que je j'ouvre le sac et tout . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
497,tiens regarde Adrien tu prends ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
497,tiens regarde Adrien tu prends ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
498,comment on fait on met de l'eau l'été on essaiera dans la douche ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
498,comment on fait on met de l'eau l'été on essaiera dans la douche ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
499,bon ben tu le laveras demain Elsa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
499,bon ben tu le laveras demain Elsa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
500,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
500,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
501,est-ce que tu veux boire Adrien elle est où ta bouteille d'eau ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
501,est-ce que tu veux boire Adrien elle est où ta bouteille d'eau ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
502,enlève-lui ses chaussures elles sont trop grandes Emeric chaque fois il marche dessus ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
502,enlève-lui ses chaussures elles sont trop grandes Emeric chaque fois il marche dessus ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
503,tu tu me donnes viens on va enlever les chaussures Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
503,tu tu me donnes viens on va enlever les chaussures Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
504,elles sont trop grandes on les a pris trop grandes viens t'asseoir Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
504,elles sont trop grandes on les a pris trop grandes viens t'asseoir Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
505,allez viens tu vas les reposer Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
505,allez viens tu vas les reposer Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
506,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
506,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
507,bah Elsa regarde c'est ce que j'ai repassé au fait là ton linge là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
507,bah Elsa regarde c'est ce que j'ai repassé au fait là ton linge là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
508,viens voir là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
508,viens voir là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
509,ça c'est ce que j'avais lavé et repassé ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
509,ça c'est ce que j'avais lavé et repassé ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
510,ben j'ai vu il y a pas grand chose hein ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
510,ben j'ai vu il y a pas grand chose hein ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
511,ben ouais il y a mais ouais mais c'est super cher en fait ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
511,ben ouais il y a mais ouais mais c'est super cher en fait ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
512,aïe aïe tu me pinces le ventre tu veux que je te pince le ventre aïe aïe ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
512,aïe aïe tu me pinces le ventre tu veux que je te pince le ventre aïe aïe ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
513,aïe aïe ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
513,aïe aïe ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
514,mais doucement sinon moi je vais te faire pareil tu vas voir ouh ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
514,mais doucement sinon moi je vais te faire pareil tu vas voir ouh ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
515,non non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
515,non non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
516,on va on va on va juste . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
516,on va on va on va juste . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
517,ah Adrien regarde qui c'est ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
517,ah Adrien regarde qui c'est ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
518,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
518,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
519,qui c'est ça c'est un bonhomme ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
519,qui c'est ça c'est un bonhomme ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
520,yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
520,yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
521,quoi mam ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
521,quoi mam ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
522,hisse ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
522,hisse ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
523,hisse ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
523,hisse ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
524,non non c'est à maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
524,non non c'est à maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
525,mais arrête tu vas tout le xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
525,mais arrête tu vas tout le xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
526,oh Emeric mais tu me fatigues ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
526,oh Emeric mais tu me fatigues ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
527,assis-toi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
527,assis-toi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
528,hisse maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
528,hisse maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
529,non oh hisse ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
529,non oh hisse ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
530,tu fais gâté et comment tu fais gâté ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
530,tu fais gâté et comment tu fais gâté ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
531,et comment tu fais attention la petite bête elle descend elle descend elle descend ou jusqu'où elle descend jusqu'où elle descend jusqu'où elle descend . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
531,et comment tu fais attention la petite bête elle descend elle descend elle descend ou jusqu'où elle descend jusqu'où elle descend jusqu'où elle descend . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
532,allez va voir papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
532,allez va voir papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
533,va demander à papa Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
533,va demander à papa Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
534,yyy papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
534,yyy papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
535,papa yyy ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
535,papa yyy ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
536,attention et ho ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
536,attention et ho ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
537,et ho doucement ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
537,et ho doucement ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
538,et doucement mon bonhomme et si ouais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
538,et doucement mon bonhomme et si ouais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
539,doucement on ne tape pas Adrien caresse ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
539,doucement on ne tape pas Adrien caresse ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
540,doucement ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
540,doucement ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
541,regarde oh c'est fais des guili si tu veux mais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
541,regarde oh c'est fais des guili si tu veux mais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
542,tu fais des guili à papa ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
542,tu fais des guili à papa ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
543,et non comme ça non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
543,et non comme ça non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
544,papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
544,papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
545,papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
545,papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
546,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
546,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
547,yyy maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
547,yyy maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
548,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
548,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
549,quoi mon chéri ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
549,quoi mon chéri ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
550,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
550,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
551,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
551,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
552,oh ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
552,oh ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
553,c'est quoi ce bruit ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
553,c'est quoi ce bruit ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
554,yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
554,yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
555,tiens tu ramasses ce parapluie maintenant tu me le donnes ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
555,tiens tu ramasses ce parapluie maintenant tu me le donnes ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
556,juste là Adrien là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
556,juste là Adrien là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
557,tu me donnes mon parapluie ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
557,tu me donnes mon parapluie ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
558,merci ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
558,merci ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
559,yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
559,yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
560,allez je vais me laver moi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
560,allez je vais me laver moi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
561,pourquoi tu veux enlever non l'enlève pas Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
561,pourquoi tu veux enlever non l'enlève pas Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
562,attention regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
562,attention regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
563,papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
563,papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
564,attends attends ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
564,attends attends ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
565,regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
565,regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
566,c'est yyy il faut . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
566,c'est yyy il faut . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
567,tiens regarde Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
567,tiens regarde Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
568,comment ça s'appelle Adrien ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
568,comment ça s'appelle Adrien ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
569,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
569,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
570,c'est une balle ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
570,c'est une balle ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
571,comment tu dis Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
571,comment tu dis Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
572,ouh là comment tu dis ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
572,ouh là comment tu dis ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
573,hein comment ça s'appelle ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
573,hein comment ça s'appelle ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
574,comment tu dis une balle ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
574,comment tu dis une balle ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
575,tu dis ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
575,tu dis ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
576,oh oh ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
576,oh oh ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
577,ben alors tiens Emeric tu peux me ramener ça s'te plaît ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
577,ben alors tiens Emeric tu peux me ramener ça s'te plaît ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
578,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
578,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
579,ah mais mais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
579,ah mais mais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
580,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
580,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
581,non mais enlève pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
581,non mais enlève pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
582,Adrien c'est important pour le micro faut pas l'enlever ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
582,Adrien c'est important pour le micro faut pas l'enlever ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
583,on enlève pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
583,on enlève pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
